label	langpair	system	segmenter	ok	n_boundaries	boundaries_correct	n_segments	segments_exact	total_words	avg_words_per_seg	n_domains	max_domain_words	sum_domain_sq	wall_seconds
spm	en-hi	IKUN	spm	1	993	618	997	425	26625	26.705	4	9024	185012787	5.477
spm	en-hi	IKUN-C	spm	1	993	702	997	520	32854	32.953	4	9695	275112286	6.415
spm	en-hi	IOL-Research	spm	1	993	843	997	722	37430	37.543	4	9745	350605556	7.099
spm	en-hi	NVIDIA-NeMo	spm	1	993	786	997	626	37892	38.006	4	10094	359535600	6.805
spm	en-hi	TranssionMT	spm	1	993	876	997	781	38154	38.269	4	9936	364220402	7.043
spm	en-hi	Unbabel-Tower70B	spm	1	993	832	997	709	38849	38.966	4	10302	377832105	7.262
spm	en-hi	Aya23	spm	1	993	821	997	688	37267	37.379	4	9722	347564821	6.867
spm	en-hi	CommandR-plus	spm	1	993	828	997	701	38417	38.533	4	10218	369605777	7.402
spm	en-hi	ONLINE-empty	spm	1	993	993	997	997	0	0.0	4	0	0	0.492
spm	en-hi	ONLINE-B	spm	1	993	860	997	755	38161	38.276	4	9944	364364563	7.469
spm	en-hi	Llama3-70B	spm	1	993	842	997	723	36866	36.977	4	9911	340513260	7.161
spm	en-hi	ONLINE-A	spm	1	993	845	997	726	38173	38.288	4	9944	364535765	7.021
spm	en-hi	ONLINE-G	spm	1	993	764	997	602	39575	39.694	4	10463	391986999	6.871
spm	en-hi	Gemini-1.5-Pro	spm	1	993	877	997	779	39028	39.145	4	10685	382033734	7.226
spm	en-hi	Mistral-Large	spm	1	993	807	997	673	41047	41.171	4	11800	425326099	7.477
spm	en-hi	Claude-3.5	spm	1	993	862	997	758	38555	38.671	4	10414	372579887	6.973
spm	en-hi	Phi-3-Medium	spm	1	993	750	997	588	42412	42.54	4	11185	450892174	7.59
spm	en-is	AMI	spm	1	993	861	997	758	31079	31.173	4	8317	241876589	10.723
spm	en-is	CycleL	spm	1	993	609	997	416	29746	29.836	4	8293	222296406	11.239
spm	en-is	Dubformer	spm	1	993	854	997	750	30597	30.689	4	8316	234676197	10.652
spm	en-is	IKUN	spm	1	993	815	997	681	31758	31.854	4	8497	252617078	10.861
spm	en-is	IKUN-C	spm	1	993	850	997	732	30592	30.684	4	8293	234547338	10.506
spm	en-is	IOL-Research	spm	1	993	822	997	693	30752	30.845	4	8325	236992212	10.525
spm	en-is	TranssionMT	spm	1	993	859	997	751	31268	31.362	4	8317	244784942	10.569
spm	en-is	TSU-HITs	spm	1	993	285	997	83	14929	14.974	4	4423	56993583	5.991
spm	en-is	Unbabel-Tower70B	spm	1	993	873	997	772	31701	31.796	4	8649	251945127	10.982
spm	en-is	Aya23	spm	1	993	773	997	615	30644	30.736	4	8341	235392396	10.774
spm	en-is	CommandR-plus	spm	1	993	765	997	609	31541	31.636	4	8675	249567229	11.264
spm	en-is	ONLINE-empty	spm	1	993	993	997	997	0	0.0	4	0	0	0.441
spm	en-is	ONLINE-B	spm	1	993	859	997	750	31270	31.364	4	8312	244812436	12.476
spm	en-is	Llama3-70B	spm	1	993	846	997	734	30966	31.059	4	8438	240380910	10.92
spm	en-is	ONLINE-A	spm	1	993	850	997	740	30803	30.896	4	8311	237704223	10.583
spm	en-is	ONLINE-G	spm	1	993	840	997	720	30807	30.9	4	8307	237828897	10.51
spm	en-is	Mistral-Large	spm	1	993	810	997	681	32777	32.876	4	9238	270036609	11.262
spm	en-is	GPT-4	spm	1	993	846	997	732	31215	31.309	4	8539	244328321	10.831
spm	en-is	Phi-3-Medium	spm	1	993	667	997	491	31135	31.229	4	8526	243806935	11.459
spm	en-ja	AIST-AIRC	spm	1	993	897	997	819	3765	3.776	4	1285	3903259	5.199
spm	en-ja	CycleL	spm	1	993	483	997	145	5199	5.215	4	2076	7685477	7.015
spm	en-ja	DLUT-GTCOM	spm	1	993	967	997	925	1234	1.238	4	670	556860	5.325
spm	en-ja	IKUN	spm	1	993	962	997	938	1298	1.302	4	698	612996	4.903
spm	en-ja	IKUN-C	spm	1	993	969	997	949	1290	1.294	4	723	635450	4.769
spm	en-ja	IOL-Research	spm	1	993	961	997	939	1658	1.663	4	903	1008510	4.948
spm	en-ja	NTTSU	spm	1	993	962	997	937	1562	1.567	4	825	867214	5.003
spm	en-ja	NVIDIA-NeMo	spm	1	993	889	997	810	2557	2.565	4	1419	2504845	5.416
spm	en-ja	Team-J	spm	1	993	976	997	964	1372	1.376	4	736	678474	5.138
spm	en-ja	Unbabel-Tower70B	spm	1	993	971	997	954	1344	1.348	4	755	689250	5.388
spm	en-ja	UvA-MT	spm	1	993	772	997	623	4968	4.983	4	1838	6953960	4.875
spm	en-ja	Aya23	spm	1	993	974	997	957	1430	1.434	4	742	709994	5.096
spm	en-ja	CommandR-plus	spm	1	993	972	997	955	1491	1.495	4	771	767735	5.144
spm	en-ja	ONLINE-W	spm	1	993	953	997	921	1289	1.293	4	680	587373	4.678
spm	en-ja	ONLINE-B	spm	1	993	971	997	955	2050	2.056	4	1066	1473802	5.081
spm	en-ja	Llama3-70B	spm	1	993	959	997	930	1498	1.503	4	902	934012	5.177
spm	en-ja	ONLINE-A	spm	1	993	964	997	943	1332	1.336	4	742	670602	5.08
spm	en-ja	ONLINE-G	spm	1	993	930	997	875	2494	2.502	4	800	1649630	5.335
spm	en-ja	Gemini-1.5-Pro	spm	1	993	935	997	895	2713	2.721	4	1623	3151623	5.552
spm	en-ja	Mistral-Large	spm	1	993	972	997	952	1409	1.413	4	782	744975	5.063
spm	en-ja	Claude-3.5	spm	1	993	966	997	945	2077	2.083	4	1041	1477481	5.144
spm	en-ja	GPT-4	spm	1	993	974	997	960	1342	1.346	4	723	650862	5.033
spm	en-ja	Phi-3-Medium	spm	1	993	969	997	950	1277	1.281	4	715	618759	5.057
spm	en-ru	CUNI-DS	spm	1	993	735	997	562	27631	27.714	4	7863	192239321	4.83
spm	en-ru	CycleL	spm	1	993	332	997	150	28267	28.352	4	8464	202441803	5.309
spm	en-ru	CycleL2	spm	1	993	212	997	56	25872	25.95	4	9053	176589770	4.987
spm	en-ru	Dubformer	spm	1	993	867	997	781	27491	27.574	4	7324	189369107	4.735
spm	en-ru	IKUN	spm	1	993	834	997	717	28193	28.278	4	7436	199076805	4.723
spm	en-ru	IKUN-C	spm	1	993	827	997	712	28096	28.181	4	7431	197693734	4.769
spm	en-ru	IOL-Research	spm	1	993	861	997	756	28528	28.614	4	7544	203847040	4.796
spm	en-ru	NVIDIA-NeMo	spm	1	993	788	997	647	29058	29.145	4	7945	211775148	4.742
spm	en-ru	TranssionMT	spm	1	993	867	997	774	28540	28.626	4	7514	203980638	4.92
spm	en-ru	TSU-HITs	spm	1	993	629	997	428	20091	20.151	4	5449	101460475	3.863
spm	en-ru	Unbabel-Tower70B	spm	1	993	840	997	728	29016	29.103	4	7825	211139866	4.86
spm	en-ru	Yandex	spm	1	993	835	997	721	29251	29.339	4	7892	214549665	4.925
spm	en-ru	Aya23	spm	1	993	856	997	750	28881	28.968	4	7539	208837907	4.848
spm	en-ru	CommandR-plus	spm	1	993	857	997	748	29018	29.105	4	7668	210994770	4.911
spm	en-ru	ONLINE-W	spm	1	993	851	997	744	28346	28.431	4	7490	201328114	4.788
spm	en-ru	ONLINE-B	spm	1	993	866	997	774	28545	28.631	4	7526	204056689	4.839
spm	en-ru	Llama3-70B	spm	1	993	860	997	756	28756	28.843	4	7686	207167122	4.862
spm	en-ru	ONLINE-A	spm	1	993	847	997	735	29172	29.26	4	7667	213110046	4.927
spm	en-ru	ONLINE-G	spm	1	993	846	997	740	29497	29.586	4	7868	218036433	4.991
spm	en-ru	Gemini-1.5-Pro	spm	1	993	833	997	721	30331	30.422	4	9237	233939803	5.162
spm	en-ru	Mistral-Large	spm	1	993	849	997	743	29530	29.619	4	8100	218788882	4.964
spm	en-ru	Claude-3.5	spm	1	993	866	997	769	29095	29.183	4	7974	212490117	4.942
spm	en-ru	GPT-4	spm	1	993	872	997	776	28477	28.563	4	7628	203219793	4.82
spm	en-ru	Phi-3-Medium	spm	1	993	819	997	687	28480	28.566	4	7567	203147178	4.837
spm	en-uk	CycleL	spm	1	993	371	997	176	25983	26.061	4	8003	171931435	5.713
spm	en-uk	Dubformer	spm	1	993	878	997	789	27477	27.56	4	7282	189091849	5.437
spm	en-uk	IKUN	spm	1	993	872	997	779	27608	27.691	4	7305	190954436	5.345
spm	en-uk	IKUN-C	spm	1	993	890	997	806	27453	27.536	4	7227	188651835	5.301
spm	en-uk	IOL-Research	spm	1	993	895	997	817	27911	27.995	4	7321	195055091	5.466
spm	en-uk	NVIDIA-NeMo	spm	1	993	859	997	741	28640	28.726	4	7814	205690038	5.471
spm	en-uk	TranssionMT	spm	1	993	899	997	816	28685	28.771	4	7573	206031355	5.52
spm	en-uk	Unbabel-Tower70B	spm	1	993	892	997	805	28394	28.479	4	7667	202188940	5.472
spm	en-uk	Aya23	spm	1	993	887	997	800	28269	28.354	4	7429	200083947	5.457
spm	en-uk	CommandR-plus	spm	1	993	893	997	803	28149	28.234	4	7468	198512547	5.497
spm	en-uk	ONLINE-W	spm	1	993	918	997	850	28090	28.175	4	7374	197612582	5.512
spm	en-uk	ONLINE-B	spm	1	993	907	997	831	27710	27.793	4	7250	192224302	5.384
spm	en-uk	Llama3-70B	spm	1	993	899	997	826	28434	28.52	4	7565	202505334	5.567
spm	en-uk	ONLINE-A	spm	1	993	892	997	805	28455	28.541	4	7466	202683261	5.505
spm	en-uk	ONLINE-G	spm	1	993	888	997	798	28938	29.025	4	7714	209853482	5.581
spm	en-uk	Gemini-1.5-Pro	spm	1	993	860	997	757	30461	30.553	4	9331	236053955	5.915
spm	en-uk	Mistral-Large	spm	1	993	899	997	816	28365	28.45	4	7650	201670781	5.486
spm	en-uk	Claude-3.5	spm	1	993	902	997	827	28275	28.36	4	7635	200449331	5.514
spm	en-uk	GPT-4	spm	1	993	878	997	786	28340	28.425	4	7520	201166234	5.442
spm	en-uk	Phi-3-Medium	spm	1	993	811	997	667	30628	30.72	4	8068	234831024	6.227
spm	en-zh	CycleL	spm	1	993	648	997	443	4159	4.172	4	1462	4606813	4.329
spm	en-zh	CycleL2	spm	1	993	362	997	121	6974	6.995	4	2477	13391788	4.405
spm	en-zh	HW-TSC	spm	1	993	969	997	952	1946	1.952	4	892	1195990	4.02
spm	en-zh	IKUN	spm	1	993	962	997	938	1377	1.381	4	741	685449	3.928
spm	en-zh	IKUN-C	spm	1	993	966	997	944	1401	1.405	4	746	702999	3.969
spm	en-zh	IOL-Research	spm	1	993	978	997	969	1291	1.295	4	713	620789	4.142
spm	en-zh	NVIDIA-NeMo	spm	1	993	902	997	829	3642	3.653	4	1812	4577450	4.314
spm	en-zh	Unbabel-Tower70B	spm	1	993	971	997	954	1902	1.908	4	997	1277498	4.195
spm	en-zh	UvA-MT	spm	1	993	888	997	797	6841	6.862	4	2394	12346543	4.326
spm	en-zh	Aya23	spm	1	993	966	997	944	1532	1.537	4	773	791554	3.998
spm	en-zh	CommandR-plus	spm	1	993	968	997	948	1885	1.891	4	902	1139655	4.128
spm	en-zh	ONLINE-W	spm	1	993	958	997	930	2534	2.542	4	1052	1897470	4.111
spm	en-zh	ONLINE-B	spm	1	993	965	997	944	2404	2.411	4	1040	1777986	4.277
spm	en-zh	Llama3-70B	spm	1	993	971	997	955	1471	1.475	4	832	830515	4.161
spm	en-zh	ONLINE-A	spm	1	993	967	997	946	1929	1.935	4	961	1241387	4.248
spm	en-zh	ONLINE-G	spm	1	993	959	997	931	2480	2.487	4	799	1628962	4.288
spm	en-zh	Gemini-1.5-Pro	spm	1	993	954	997	921	2796	2.804	4	1686	3286152	4.625
spm	en-zh	Mistral-Large	spm	1	993	957	997	925	1835	1.841	4	1188	1558325	4.349
spm	en-zh	Claude-3.5	spm	1	993	975	997	961	2200	2.207	4	918	1677230	4.362
spm	en-zh	GPT-4	spm	1	993	974	997	962	1334	1.338	4	706	634364	4.278
spm	en-zh	Phi-3-Medium	spm	1	993	964	997	938	1339	1.343	4	708	636125	4.164
spm	ja-zh	CycleL	spm	1	718	289	721	122	7374	10.227	3	2727	18456278	5.002
spm	ja-zh	DLUT-GTCOM	spm	1	718	704	721	693	891	1.236	3	384	284045	4.614
spm	ja-zh	IKUN	spm	1	718	666	721	622	947	1.313	3	375	310945	4.238
spm	ja-zh	IKUN-C	spm	1	718	620	721	545	901	1.25	3	359	281595	4.077
spm	ja-zh	IOL-Research	spm	1	718	701	721	686	834	1.157	3	342	247796	4.27
spm	ja-zh	MSLC	spm	1	718	688	721	661	820	1.137	3	332	240248	3.948
spm	ja-zh	NTTSU	spm	1	718	671	721	628	985	1.366	3	353	325203	4.385
spm	ja-zh	Team-J	spm	1	718	674	721	636	1707	2.368	3	882	1122561	4.379
spm	ja-zh	Unbabel-Tower70B	spm	1	718	705	721	695	871	1.208	3	351	264673	4.471
spm	ja-zh	UvA-MT	spm	1	718	628	721	555	4681	6.492	3	2476	8571529	4.418
spm	ja-zh	Aya23	spm	1	718	691	721	670	1129	1.566	3	429	430841	4.104
spm	ja-zh	CommandR-plus	spm	1	718	697	721	679	975	1.352	3	365	319787	4.173
spm	ja-zh	ONLINE-W	spm	1	718	621	721	549	2485	3.447	3	1489	2717547	4.194
spm	ja-zh	ONLINE-B	spm	1	718	697	721	679	1423	1.974	3	630	713845	4.081
spm	ja-zh	Llama3-70B	spm	1	718	697	721	680	1074	1.49	3	379	386558	4.131
spm	ja-zh	ONLINE-A	spm	1	718	679	721	649	2310	3.204	3	929	1820762	4.222
spm	ja-zh	ONLINE-G	spm	1	718	612	721	523	1252	1.736	3	435	523514	4.251
spm	ja-zh	Gemini-1.5-Pro	spm	1	718	692	721	672	1387	1.924	3	511	645457	4.47
spm	ja-zh	Mistral-Large	spm	1	718	690	721	668	1127	1.563	3	513	472069	4.271
spm	ja-zh	Claude-3.5	spm	1	718	694	721	675	1119	1.552	3	391	418755	4.347
spm	ja-zh	GPT-4	spm	1	718	697	721	680	842	1.168	3	352	254036	4.213
spm	ja-zh	Phi-3-Medium	spm	1	718	684	721	655	906	1.257	3	350	279806	4.141
