langpair	system	metric	segmenter	manual	realigned	delta
en-de	Occiglot	bleu	flores200	35.9447	34.9893	-0.9554
en-de	Occiglot	chrfpp	flores200	49.5442	48.9434	-0.6008
en-de	Occiglot	bleu	spm32k	35.9447	35.0347	-0.9100
en-de	Occiglot	chrfpp	spm32k	49.5442	48.9308	-0.6134
en-de	Occiglot	bleu	spm64k	35.9447	34.8945	-1.0502
en-de	Occiglot	chrfpp	spm64k	49.5442	48.8656	-0.6786
en-de	Occiglot	bleu	spm128k	35.9447	35.0359	-0.9088
en-de	Occiglot	chrfpp	spm128k	49.5442	48.9583	-0.5859
en-de	Occiglot	bleu	spm256k	35.9447	35.1730	-0.7716
en-de	Occiglot	chrfpp	spm256k	49.5442	49.0240	-0.5202
en-de	TranssionMT	bleu	none	56.4859	55.9620	-0.5240
en-de	TranssionMT	chrfpp	none	64.3815	63.9325	-0.4490
en-de	TranssionMT	bleu	flores200	56.4859	56.2542	-0.2317
en-de	TranssionMT	chrfpp	flores200	64.3815	64.2385	-0.1430
en-de	TranssionMT	bleu	spm32k	56.4859	56.2325	-0.2534
en-de	TranssionMT	chrfpp	spm32k	64.3815	64.2031	-0.1784
en-de	TranssionMT	bleu	spm64k	56.4859	56.1977	-0.2882
en-de	TranssionMT	chrfpp	spm64k	64.3815	64.1722	-0.2093
en-de	TranssionMT	bleu	spm128k	56.4859	56.2495	-0.2365
en-de	TranssionMT	chrfpp	spm128k	64.3815	64.1762	-0.2053
en-de	TranssionMT	bleu	spm256k	56.4859	56.2826	-0.2033
en-de	TranssionMT	chrfpp	spm256k	64.3815	64.1929	-0.1886
en-de	TSU-HITs	bleu	none	19.8077	18.8461	-0.9615
en-de	TSU-HITs	chrfpp	none	35.6024	34.7618	-0.8406
en-de	TSU-HITs	bleu	flores200	19.8077	19.3136	-0.4940
en-de	TSU-HITs	chrfpp	flores200	35.6024	35.0650	-0.5374
en-de	TSU-HITs	bleu	spm32k	19.8077	19.3200	-0.4877
en-de	TSU-HITs	chrfpp	spm32k	35.6024	35.0922	-0.5102
en-de	TSU-HITs	bleu	spm64k	19.8077	19.2658	-0.5419
en-de	TSU-HITs	chrfpp	spm64k	35.6024	35.0630	-0.5394
en-de	TSU-HITs	bleu	spm128k	19.8077	19.2893	-0.5184
en-de	TSU-HITs	chrfpp	spm128k	35.6024	35.0127	-0.5897
en-de	TSU-HITs	bleu	spm256k	19.8077	19.3155	-0.4921
en-de	TSU-HITs	chrfpp	spm256k	35.6024	35.0778	-0.5246
en-de	Unbabel-Tower70B	bleu	none	50.2895	49.8507	-0.4388
en-de	Unbabel-Tower70B	chrfpp	none	61.0478	60.6448	-0.4030
en-de	Unbabel-Tower70B	bleu	flores200	50.2895	50.0713	-0.2182
en-de	Unbabel-Tower70B	chrfpp	flores200	61.0478	60.8704	-0.1774
en-de	Unbabel-Tower70B	bleu	spm32k	50.2895	50.0600	-0.2294
