langpair	system	metric	segmenter	manual	realigned	delta
ja-zh	NTTSU	chrfpp	none	17.1048	3.8749	-13.2299
ja-zh	NTTSU	bleu	flores200	22.8564	22.8467	-0.0097
ja-zh	NTTSU	chrfpp	flores200	17.1048	16.6426	-0.4622
ja-zh	NTTSU	bleu	spm32k	22.8564	22.8568	0.0004
ja-zh	NTTSU	chrfpp	spm32k	17.1048	17.0990	-0.0057
ja-zh	NTTSU	bleu	spm64k	22.8564	22.8552	-0.0012
ja-zh	NTTSU	chrfpp	spm64k	17.1048	17.0981	-0.0067
ja-zh	NTTSU	bleu	spm128k	22.8564	22.8531	-0.0033
ja-zh	NTTSU	chrfpp	spm128k	17.1048	17.0955	-0.0093
ja-zh	NTTSU	bleu	spm256k	22.8564	22.8472	-0.0092
ja-zh	NTTSU	chrfpp	spm256k	17.1048	17.0920	-0.0128
ja-zh	Team-J	bleu	none	25.0020	3.4592	-21.5427
ja-zh	Team-J	chrfpp	none	18.7615	3.6280	-15.1335
ja-zh	Team-J	bleu	flores200	25.0020	24.9839	-0.0180
ja-zh	Team-J	chrfpp	flores200	18.7615	18.7808	0.0193
ja-zh	Team-J	bleu	spm32k	25.0020	24.9868	-0.0152
ja-zh	Team-J	chrfpp	spm32k	18.7615	18.7553	-0.0062
ja-zh	Team-J	bleu	spm64k	25.0020	24.9856	-0.0164
ja-zh	Team-J	chrfpp	spm64k	18.7615	18.7521	-0.0094
ja-zh	Team-J	bleu	spm128k	25.0020	24.9884	-0.0136
ja-zh	Team-J	chrfpp	spm128k	18.7615	18.7412	-0.0203
ja-zh	Team-J	bleu	spm256k	25.0020	24.9861	-0.0159
ja-zh	Team-J	chrfpp	spm256k	18.7615	18.7699	0.0084
ja-zh	Unbabel-Tower70B	bleu	none	25.7459	8.5437	-17.2023
ja-zh	Unbabel-Tower70B	chrfpp	none	20.7299	7.7301	-12.9998
ja-zh	Unbabel-Tower70B	bleu	flores200	25.7459	25.7425	-0.0035
ja-zh	Unbabel-Tower70B	chrfpp	flores200	20.7299	18.5105	-2.2194
ja-zh	Unbabel-Tower70B	bleu	spm32k	25.7459	25.7457	-0.0003
ja-zh	Unbabel-Tower70B	chrfpp	spm32k	20.7299	20.7272	-0.0027
ja-zh	Unbabel-Tower70B	bleu	spm64k	25.7459	25.7427	-0.0033
ja-zh	Unbabel-Tower70B	chrfpp	spm64k	20.7299	20.7254	-0.0045
ja-zh	Unbabel-Tower70B	bleu	spm128k	25.7459	25.7414	-0.0045
ja-zh	Unbabel-Tower70B	chrfpp	spm128k	20.7299	20.7211	-0.0088
ja-zh	Unbabel-Tower70B	bleu	spm256k	25.7459	25.7424	-0.0035
ja-zh	Unbabel-Tower70B	chrfpp	spm256k	20.7299	20.7225	-0.0073
ja-zh	UvA-MT	bleu	none	16.5663	1.0720	-15.4943
ja-zh	UvA-MT	chrfpp	none	16.7302	1.6426	-15.0876
ja-zh	UvA-MT	bleu	flores200	16.5663	16.5441	-0.0222
ja-zh	UvA-MT	chrfpp	flores200	16.7302	15.3498	-1.3804
ja-zh	UvA-MT	bleu	spm32k	16.5663	16.4794	-0.0869
ja-zh	UvA-MT	chrfpp	spm32k	16.7302	16.6423	-0.0880
ja-zh	UvA-MT	bleu	spm64k	16.5663	16.4780	-0.0883
ja-zh	UvA-MT	chrfpp	spm64k	16.7302	16.6366	-0.0936
ja-zh	UvA-MT	bleu	spm128k	16.5663	16.4789	-0.0874
ja-zh	UvA-MT	chrfpp	spm128k	16.7302	16.6365	-0.0937
ja-zh	UvA-MT	bleu	spm256k	16.5663	16.4781	-0.0881
ja-zh	UvA-MT	chrfpp	spm256k	16.7302	16.6203	-0.1099
ja-zh	Aya23	bleu	none	23.5740	6.6072	-16.9669
ja-zh	Aya23	chrfpp	none	19.6090	6.4053	-13.2037
ja-zh	Aya23	bleu	flores200	23.5740	23.5601	-0.0140
ja-zh	Aya23	chrfpp	flores200	19.6090	17.2399	-2.3691
ja-zh	Aya23	bleu	spm32k	23.5740	23.5731	-0.0010
ja-zh	Aya23	chrfpp	spm32k	19.6090	19.6065	-0.0025
ja-zh	Aya23	bleu	spm64k	23.5740	23.5707	-0.0033
ja-zh	Aya23	chrfpp	spm64k	19.6090	19.6064	-0.0026
ja-zh	Aya23	bleu	spm128k	23.5740	23.5693	-0.0047
ja-zh	Aya23	chrfpp	spm128k	19.6090	19.5983	-0.0107
ja-zh	Aya23	bleu	spm256k	23.5740	23.5612	-0.0128
ja-zh	Aya23	chrfpp	spm256k	19.6090	19.5944	-0.0146
ja-zh	CommandR-plus	bleu	none	25.9899	7.1017	-18.8882
ja-zh	CommandR-plus	chrfpp	none	21.0051	6.7073	-14.2978
ja-zh	CommandR-plus	bleu	flores200	25.9899	25.9813	-0.0086
ja-zh	CommandR-plus	chrfpp	flores200	21.0051	18.6677	-2.3374
ja-zh	CommandR-plus	bleu	spm32k	25.9899	25.9938	0.0039
ja-zh	CommandR-plus	chrfpp	spm32k	21.0051	21.0010	-0.0041
ja-zh	CommandR-plus	bleu	spm64k	25.9899	25.9920	0.0021
ja-zh	CommandR-plus	chrfpp	spm64k	21.0051	21.0063	0.0012
ja-zh	CommandR-plus	bleu	spm128k	25.9899	25.9882	-0.0017
ja-zh	CommandR-plus	chrfpp	spm128k	21.0051	21.0020	-0.0031
ja-zh	CommandR-plus	bleu	spm256k	25.9899	25.9711	-0.0188
ja-zh	CommandR-plus	chrfpp	spm256k	21.0051	20.9827	-0.0224
ja-zh	ONLINE-W	bleu	none	19.9510	2.5110	-17.4400
ja-zh	ONLINE-W	chrfpp	none	18.0910	3.0919	-14.9991
ja-zh	ONLINE-W	bleu	flores200	19.9510	19.8883	-0.0627
ja-zh	ONLINE-W	chrfpp	flores200	18.0910	16.0246	-2.0664
ja-zh	ONLINE-W	bleu	spm32k	19.9510	19.8871	-0.0639
ja-zh	ONLINE-W	chrfpp	spm32k	18.0910	18.0028	-0.0882
ja-zh	ONLINE-W	bleu	spm64k	19.9510	19.8834	-0.0676
ja-zh	ONLINE-W	chrfpp	spm64k	18.0910	18.0012	-0.0898
ja-zh	ONLINE-W	bleu	spm128k	19.9510	19.8782	-0.0728
ja-zh	ONLINE-W	chrfpp	spm128k	18.0910	17.9919	-0.0991
ja-zh	ONLINE-W	bleu	spm256k	19.9510	19.8841	-0.0669
ja-zh	ONLINE-W	chrfpp	spm256k	18.0910	17.9967	-0.0943
ja-zh	ONLINE-B	bleu	none	34.8023	8.6903	-26.1120
ja-zh	ONLINE-B	chrfpp	none	27.8583	7.9376	-19.9207
ja-zh	ONLINE-B	bleu	flores200	34.8023	34.7771	-0.0252
ja-zh	ONLINE-B	chrfpp	flores200	27.8583	24.1601	-3.6982
ja-zh	ONLINE-B	bleu	spm32k	34.8023	34.7663	-0.0360
